Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
skincare,SKU37,23.70612466571482,5.212203891613079,950.6903542901756,2534.4136027690092,Female,23.882100420994128,8.14281658587628,20.49002741832652,9.194642320492191,Carrier A,1.519958040848105,Supplier 3,Kolkata,23.436746083609346,882.68954280395,15.192338996498759,35.28266727873402,Pending,2.6155340217871332,Sea,Route A,191.96093502856615
cosmetics,SKU17,81.25159715786627,79.23287473142679,122.44021268867372,2692.6146820281724,Female,46.914018953333,16.878179768385557,87.14450596171834,8.897963277431176,Carrier C,3.4523920627179927,Supplier 1,Chennai,7.215140066442897,469.11533071280354,15.221142290237763,45.77682585732478,Fail,0.09706346435572195,Air,Route C,671.45961963603
skincare,SKU4,5.030024034793704,25.282896120727585,867.2027932715827,2624.086291021837,Non-binary,4.897745967572289,2.922627457786591,53.52582760034464,7.953856504947899,Carrier A,3.846903286444099,Supplier 1,Delhi,5.213186741496236,409.36491315441583,2.929842869263822,91.35987640973626,Fail,3.2168752588224017,Air,Route A,891.5747487046724
skincare,SKU34,38.408855268533614,98.94801273065139,582.5855476598466,9365.615898444192,Unknown,1.0063277867184868,25.077346731605637,21.786688582027136,6.685486150550901,Carrier A,0.9959985920058563,Supplier 1,Chennai,4.19192466422263,456.0409462916928,9.924183842595331,11.15410516267464,Pass,0.6405096193092171,Road,Route B,499.0153104502245
haircare,SKU77,55.10873963246981,13.848020628732463,345.6468207810325,2475.4887688734643,Unknown,94.68201617140943,26.8098679326652,57.44988282272268,3.834952594448429,Carrier B,6.568712881536087,Supplier 1,Kolkata,25.76082124206915,346.5122239207316,4.826334046246862,41.61400384520641,Pass,3.114499861778358,Road,Route B,869.9399515502337
cosmetics,SKU62,71.85985628537858,91.57304939802466,263.875880108588,3770.1028084776453,Unknown,84.8219713204038,1.9057344920930237,40.03889467221047,7.072434105559827,Carrier C,7.2366975977192745,Supplier 2,Mumbai,13.587272333721764,734.093686629489,14.580864006151018,20.482849259355223,Pass,1.828057852774112,Sea,Route C,325.4737498173694
haircare,SKU81,74.51628655526169,9.358568157568218,799.8598038443711,4376.772933583902,Unknown,49.35221537014493,5.913788050894692,8.104276920787626,5.0739874613303835,Carrier B,3.9857959678906507,Supplier 3,Delhi,27.622069950001436,686.0788812309488,0.9874309383453648,20.135207943661836,Pending,2.4626558313095153,Rail,Route B,265.1030333082391
cosmetics,SKU8,67.62407236061932,78.28166639331123,143.4284534557578,7515.428999553026,Female,5.048593235544663,9.756278430981908,14.404091830084866,7.1963369964022625,Carrier C,3.258371413672677,Supplier 4,Mumbai,12.687841839347918,801.0101764107105,7.939454975020557,11.867316372540996,Pending,2.831437480724911,Sea,Route B,508.8195008004598
haircare,SKU2,11.245194148840039,33.99059137820356,7.8418873872940695,9960.041768864987,Unknown,0.959790889427671,10.28590838160552,83.82273527713502,2.0470154001613516,Carrier B,8.372371681213593,Supplier 1,Mumbai,11.76387145601825,949.8602923677906,26.04185612941825,30.55903649809459,Pending,4.720824365230167,Air,Route C,148.66891139277024
skincare,SKU41,98.04974234856238,34.05377766853298,572.227625711102,5451.022194656397,Female,62.59077041301305,19.295960011202137,37.04108539268459,8.393729074687144,Carrier B,5.89468618013236,Supplier 4,Chennai,18.638170969588295,885.640559919675,7.215770271761219,99.68328970525857,Fail,0.044041136830185616,Sea,Route A,276.77162555640234
skincare,SKU37,23.635451621060696,5.22973872926252,943.7213486001456,2461.7850574605413,Female,24.44602039366467,8.122497171018482,21.739465698584706,9.023978648827915,Carrier A,1.514508566093573,Supplier 3,Kolkata,25.033729608951866,906.4355511101484,15.572208522182404,35.451129208150114,Pending,2.560394820542162,Sea,Route A,181.97843870321265
skincare,SKU20,91.95282794813454,22.354995222678,323.1033416592982,8186.777915243795,Unknown,27.323729876484684,11.894685274333414,67.15216636916357,6.004687124723466,Carrier A,8.728760255756518,Supplier 1,Chennai,27.867831122618686,313.54739123701654,5.938456983188555,65.06536777723724,Pass,4.214601404162575,Air,Route B,476.15894109292566
skincare,SKU64,93.27198593388827,11.420668940916237,128.20573039915502,8541.029710473482,Female,73.98201949197957,27.24151378428766,78.36123512020514,6.1766399896203446,Carrier C,4.508593092761036,Supplier 1,Delhi,16.20190062264007,321.9360407745232,6.281907626628321,8.806411909153185,Fail,0.15530414541646534,Air,Route C,757.0052483428093
haircare,SKU78,6.01712955113773,52.284217064784,965.9525602849732,1250.3679856413899,Unknown,4.823500066973171,4.184105956472507,51.926397612466246,4.978860871576448,Carrier B,8.358984710661643,Supplier 5,Mumbai,25.128088957146044,869.670346209531,20.463612612229586,72.57001038411406,Pending,4.208842108960117,Sea,Route C,333.9508956382407
skincare,SKU41,95.16743325002028,35.22663305654719,537.2629614404749,5684.334552780411,Female,67.11076506864882,19.18466485908514,38.847334091370286,8.389178503774849,Carrier B,5.731098530192122,Supplier 4,Chennai,17.883210206844808,931.9982022402029,6.657939219207229,94.34433706736598,Fail,0.04503813295638265,Sea,Route A,281.14504623495867
haircare,SKU26,95.11022535965897,8.860835103524394,347.51811671696424,3693.957974939488,Male,56.57932278244007,15.212056991650876,47.92422967926935,4.046153794502415,Carrier B,6.30103842215097,Supplier 2,Bangalore,26.87721167535093,175.55405500308882,4.191430246394529,15.428990218364111,Pass,2.0921219057427627,Rail,Route A,597.769391550217
skincare,SKU14,96.65052792013242,25.21013692748307,554.1325188920226,8235.762303665573,Non-binary,55.94961737053291,28.310883244077452,74.18941609461908,5.031301530591829,Carrier B,1.9406824251289228,Supplier 1,Kolkata,26.052572792658907,584.0501983180553,14.479497443752278,5.534668678198803,Pending,0.1054692435663578,Air,Route B,950.8955792366103
skincare,SKU90,14.408714926516764,57.587705141105154,324.0934758120182,9753.068650486364,Non-binary,65.86245747229846,17.75541554474378,93.4767915784337,7.146602535816468,Carrier B,7.638270071156898,Supplier 3,Bangalore,7.845669360486416,571.3195849267679,8.106556778189262,87.61673320697012,Pass,1.1994583596362178,Rail,Route B,962.9861737994185
cosmetics,SKU62,72.28538402661027,85.4719638826632,257.28346998581435,3956.5917624914573,Unknown,89.73788020617005,2.0106858331794624,41.805271753783884,7.116244313840944,Carrier C,6.990811657433815,Supplier 2,Mumbai,12.935685596161395,736.8781149427197,13.567071510821213,20.553382637946083,Pass,1.941896113271215,Sea,Route C,306.0460494388601
skincare,SKU11,93.06540603919927,90.7352922286106,924.8321361036151,6174.683539988819,Female,46.75292478976885,22.95139544675581,58.95955264627349,1.0436955635295522,Carrier A,4.407552922054573,Supplier 2,Kolkata,28.255153100532773,344.7373080435117,10.644893582716987,27.552985804152247,Pending,0.022121840545359595,Air,Route A,127.98192091844139
skincare,SKU75,88.97907549974657,29.23431454397068,105.27035114621262,1880.935366047026,Non-binary,15.248337866325622,20.13499646952154,54.94916805496833,9.658612916979154,Carrier C,2.4520972909271093,Supplier 1,Chennai,23.805186673858376,756.4060209861792,10.762917815062487,46.903953536352496,Pass,2.0680548412251225,Air,Route C,837.1109639384734
cosmetics,SKU91,60.42372642902272,92.3597255129799,887.9550015248802,1986.695410798246,Male,96.45986488434286,21.880570089875,87.2670830291931,7.332971463862494,Carrier B,7.621636515150036,Supplier 4,Delhi,5.120096420563419,203.1151419772187,28.860071685661637,40.638647148943335,Pending,0.5960118604993023,Rail,Route B,984.1047833149172
haircare,SKU83,71.27677166361656,79.28067992960491,668.1282068304059,2448.5147157952415,Unknown,65.36060934304817,24.143429243387185,7.299349431975929,8.377479024481682,Carrier B,5.189282057321589,Supplier 1,Bangalore,19.915418774520738,434.6338765176092,5.089518712667034,94.05816569987026,Fail,0.7858522548667873,Road,Route A,710.4595769778908
haircare,SKU57,47.544543312823244,65.13002193237084,217.2688892780971,1590.7210862034538,Unknown,5.2245755955026425,17.750441423837326,51.55638041156996,0.9814756761135034,Carrier B,9.136864532881463,Supplier 2,Delhi,20.381620364599847,609.4275537971686,25.256131675453474,66.23018690698184,Pending,2.5865896832704127,Rail,Route A,492.5852175569004
cosmetics,SKU73,87.9345891288248,39.36447962735456,385.84649264345313,7645.315088164381,Male,16.671196474006013,23.892108620981656,68.83523698629185,5.242051428134334,Carrier B,1.4541472346744384,Supplier 4,Chennai,12.391753809700807,422.3316875227944,3.92910293797175,44.684072347915354,Fail,4.498629553369673,Road,Route A,869.2439246344849
skincare,SKU58,61.32284865532882,78.7774530717013,883.5855763352414,1933.3848007621534,Non-binary,9.713389769099086,5.194117739706786,42.96608972344198,7.025182850843938,Carrier A,5.165307559253195,Supplier 3,Delhi,18.276452414328087,411.58245124442624,7.0210247192611535,63.58817308377921,Fail,1.7284167040141392,Road,Route B,108.41598619096352
haircare,SKU2,11.723847717473044,35.02614939953373,8.165323140978503,10002.27463387931,Unknown,0.9601659733452103,9.997553254012926,87.31679848359197,1.94580397107716,Carrier B,8.262687598186703,Supplier 1,Mumbai,12.300674725771561,1016.2041134621956,27.229598919266685,30.370369001983907,Pending,4.757400724307457,Air,Route C,146.93250780629188
cosmetics,SKU94,3.0650176255794794,98.30066372389652,955.3712333682874,7942.5753709622595,Unknown,76.60211535802418,26.106464211622097,69.36937852110208,8.769281174184732,Carrier B,6.951550365202745,Supplier 2,Delhi,11.705006277175446,895.6243419716092,14.303298523416368,58.693037106663546,Pass,1.5091869863993086,Rail,Route B,846.5590304016861
skincare,SKU66,24.918817076207038,53.473328366416816,674.9967716492857,8036.478022283181,Female,13.271585234439321,17.46771612894684,18.296209062129126,7.699813461346813,Carrier A,2.2782125305858183,Supplier 5,Kolkata,24.016769262665044,868.3189518983309,28.042035791272177,41.55016915961724,Fail,3.3513317654451344,Road,Route A,381.8223302943675
cosmetics,SKU59,62.10447348033322,30.373201130637412,482.15991333153295,1054.1145111533065,Non-binary,99.38432185565748,15.807234381290689,25.109515382166556,7.009004923063753,Carrier B,7.591962798953085,Supplier 1,Kolkata,10.793760061564445,168.71550236318194,4.07634347171992,1.8060253561462596,Fail,0.46019769032917707,Air,Route A,314.7210945968373
haircare,SKU0,70.59263944792794,57.57045963039153,788.3592617260741,8424.915987129745,Non-binary,56.7692377456238,7.0974363693095075,93.68443115071065,4.082652599003156,Carrier B,2.8389165798907765,Supplier 3,Mumbai,29.9442696558497,220.37244559273947,30.268014092282158,46.11071847065316,Pending,0.22410644145890374,Road,Route B,184.92899257955057
haircare,SKU76,69.27174273804081,23.664995746680585,232.15998582011682,5075.499716505389,Male,37.78402903519571,1.0084888357003352,21.03828705713933,9.871135344175421,Carrier A,6.859525196672993,Supplier 2,Bangalore,24.292313998080655,986.1134991373618,25.139146839627173,67.53179325483318,Pending,2.2643850303447146,Rail,Route A,1030.5113773915261
skincare,SKU58,58.259264071518196,83.60208030494849,864.1692794315641,1993.7029953520432,Non-binary,9.994928973988173,5.155541153756246,43.76222135346516,6.8518081822779,Carrier A,4.894294404679915,Supplier 3,Delhi,17.941708316694765,414.183439668544,6.885497357691481,66.50783662867232,Fail,1.678058828832597,Road,Route B,105.74645469973424
skincare,SKU42,45.418800910353355,93.5945094810048,158.8529688696746,1781.320276857167,Female,20.933131702077397,27.855458718168453,57.92914607951954,4.107187882362934,Carrier C,7.349130283829242,Supplier 5,Bangalore,26.42250227811622,175.09627916797962,6.85931966959747,95.02260677870088,Fail,5.037232636990256,Road,Route A,665.8470593460686
skincare,SKU56,21.408283166962235,89.33568431952135,89.3374695677872,4582.8941791284315,Non-binary,25.92527330569019,23.680670367723746,85.22977473355468,4.922482631330775,Carrier C,1.7114895091590931,Supplier 1,Mumbai,23.52246674927265,799.7911910663915,28.872207230046556,12.296609294571466,Pass,1.1642253844086268,Air,Route B,861.3772949174124
cosmetics,SKU38,53.55160375328251,76.77764358088302,732.2280360395221,9719.833842887158,Non-binary,70.68643519088062,0.9799939751413969,86.43869992003172,5.1873229151775115,Carrier B,9.187549901207218,Supplier 5,Mumbai,9.814956236488602,799.2191621820606,11.633529687476578,5.87623924522663,Pending,0.6420977874942566,Air,Route B,336.9718734863213
haircare,SKU2,11.77483489750771,32.82912244994293,8.056709358691796,9796.026638757783,Unknown,0.9602438336560971,9.897941944062321,86.50709562504699,1.9771437295526408,Carrier B,8.326163535270634,Supplier 1,Mumbai,11.715982160639518,973.8317257586411,26.550179476925535,29.88836007262769,Pending,4.3619583235847115,Air,Route C,139.64259055751802
skincare,SKU90,13.616398076792263,55.76631413913556,316.90814448842656,9251.805217718063,Non-binary,68.59043810273704,17.43306166928703,94.90078065877726,6.693111618963134,Carrier B,7.669385167928741,Supplier 3,Bangalore,8.00690652663108,562.7262725645062,7.65183385059125,81.43910011252888,Pass,1.1591165965849528,Rail,Route B,1014.6993279826925
skincare,SKU90,14.26883429522842,53.53277441908012,306.20850778801366,9367.822016459913,Non-binary,67.90220252694228,17.98522596617319,95.69140558568047,6.72317686372372,Carrier B,7.911344706416679,Supplier 3,Bangalore,7.955678366620192,576.2728029111696,7.785065553477622,84.22798888634738,Pass,1.2475570546531196,Rail,Route B,997.0921637731743
cosmetics,SKU50,14.73224969742655,91.55635498446482,663.7533506820803,5801.667128836102,Female,30.536111483137425,23.6334371140133,80.01622083570837,10.015204091070428,Carrier A,5.957131220489063,Supplier 2,Delhi,19.71924033456878,309.534584696334,20.16881825835396,46.13927356348862,Fail,4.610612126959245,Rail,Route B,496.3631929490014
cosmetics,SKU71,6.686436745203768,14.087860794130048,615.5855333500996,7972.434849413276,Female,74.40341199497327,1.9187088460882191,26.187244811810324,6.133912063298092,Carrier A,8.860176645571357,Supplier 2,Bangalore,2.091770500165846,268.8624996960205,10.063380619348528,31.752463085584395,Pending,2.0127921442089742,Road,Route A,398.42768690280093
skincare,SKU3,60.78824875284553,65.51175969612964,85.10358895011463,7893.618508590099,Non-binary,22.362915972398525,13.32328323608218,58.809748917513865,5.77575903154205,Carrier C,1.7783508252478837,Supplier 5,Kolkata,23.585391066012242,902.2089527191648,18.4333935349996,34.41508237240984,Fail,4.9593464329120405,Rail,Route A,247.88947940719777
skincare,SKU4,4.941528115397412,26.874695220417905,903.4140081971359,2709.0043400841296,Non-binary,4.870628585101242,2.910223823526086,55.93785246161137,8.267430278003278,Carrier A,3.985546868554999,Supplier 1,Delhi,5.19648631393021,417.31638208302775,2.9725028096954396,92.24622754389196,Fail,3.2654077656824287,Air,Route A,936.9784745140735
skincare,SKU39,18.456548266970692,25.523167072266272,170.80253070160123,1952.538560291155,Female,79.138673591214,29.454515420159346,32.881784641026606,2.8726419338074294,Carrier A,5.839755770897423,Supplier 2,Kolkata,29.137731323537736,795.5824266219021,6.020227451748697,9.056506129892574,Fail,1.4703817457998152,Air,Route B,681.6426256497024
skincare,SKU63,12.525995750949454,55.26695578480105,237.4621851285279,4315.4114011764605,Non-binary,52.098019993486,18.545692820807908,10.33630340561677,4.131753937180835,Carrier A,2.355790480365939,Supplier 3,Bangalore,18.55721271654017,732.3862278960293,10.330972080376986,19.921652367965297,Pending,3.7835238512595466,Sea,Route A,685.980859750236
cosmetics,SKU7,42.44969935810003,58.50182325200498,433.20653910102374,8664.47031189121,Female,88.59659898628733,17.508356637312527,11.070367318021006,1.0180478855649282,Carrier B,2.337204682564419,Supplier 4,Bangalore,22.46875304011588,584.1447644661632,0.9933675718234971,102.61807047757945,Fail,0.4010498721603257,Road,Route C,804.8290267999968
haircare,SKU61,50.182134854301474,23.399602407907885,122.62667307280674,7038.401666028635,Unknown,32.01838861211987,23.51009550921336,37.107021095582226,7.092522592109251,Carrier C,9.255879416088893,Supplier 4,Kolkata,14.47968800447131,481.20059969890514,12.259534499187286,82.54107907556731,Fail,4.298090510229305,Air,Route A,169.60646466846984
haircare,SKU43,12.18872307390454,6.28620539319847,582.0300786672726,5958.189241902567,Unknown,34.56633357155712,28.660109917767215,84.7147457883778,8.691750266947887,Carrier B,3.771249397661111,Supplier 5,Mumbai,1.0227007121290468,205.9088620192834,22.34887062635596,27.148395887083296,Pending,0.3645981896650264,Air,Route A,711.0581459466916
skincare,SKU82,16.434179919134493,12.99399452469687,329.215656128705,3050.6104809133763,Unknown,41.9909408243975,18.215061657863995,73.75737235206715,0.9832836446288478,Carrier A,4.902049439363039,Supplier 2,Mumbai,5.966726086386754,981.8369906344485,26.456567603383654,4.676467626539844,Pending,4.264113527876815,Road,Route C,587.1474648576215
cosmetics,SKU89,98.43020778809264,10.43662133939608,130.22361258722935,5743.823423257928,Unknown,92.77283710151498,1.0061993415925883,27.281370687048465,7.706751448449501,Carrier B,9.746308232490362,Supplier 1,Kolkata,21.991680247645462,356.8498027884766,10.639529485383356,48.64003384269608,Pending,1.9239174567610022,Rail,Route B,543.1432212578554
skincare,SKU40,80.75883156498001,100.02642397329276,908.9703456543908,5447.8060888627515,Female,89.91498679191432,19.063718125408123,37.64025383782727,8.30706837031699,Carrier C,7.149738584923976,Supplier 1,Kolkata,17.261079160415722,777.1315337333489,0.9555371499523451,88.04911277517371,Pending,4.31799041794029,Road,Route A,537.546692680892
skincare,SKU75,88.75705424153908,28.513243229745907,108.60473627848381,1975.9364537960303,Non-binary,16.025759151175183,20.361252411848486,54.57261444817853,9.536703150184021,Carrier C,2.470518995838616,Supplier 1,Chennai,25.99103046031622,745.06812186962,10.959283055814485,48.507037500149096,Pass,1.973622500547748,Air,Route C,915.8552570429005
skincare,SKU82,17.831079970252333,12.84358204099409,323.281969920025,3019.782810326368,Unknown,41.26086173104568,19.928124317897698,70.7917866598536,1.0348272819050413,Carrier A,4.859055396411503,Supplier 2,Mumbai,6.029069716814232,986.5164455476187,25.46280898773636,4.280795721998908,Pending,3.9762271933938624,Road,Route C,608.912990823467
skincare,SKU10,15.271752842186656,11.391585353947843,1043.250175853139,2338.8641224892835,Non-binary,51.452991169069655,13.523461058058597,81.37104403778002,1.9164557145506687,Carrier C,8.723812492902288,Supplier 5,Kolkata,18.08538137227071,801.6380742201645,4.872789998525997,99.84271054602816,Pass,1.714253153470555,Road,Route B,823.1688433634315
haircare,SKU68,36.55290916342169,30.17127925209098,170.87523148334452,3415.109830269694,Non-binary,0.0,7.662563412180687,58.240933108041574,8.211502882751141,Carrier B,1.2051689605236804,Supplier 2,Bangalore,1.9465724586153197,363.2300766061628,18.558768107685648,98.13452784168557,Fail,2.046347536325263,Rail,Route A,296.5592686349268
haircare,SKU74,3.1513982811844636,63.174382933635655,891.8656198565108,5466.713549195369,Female,39.77660386534593,6.276726946209541,1.0165684783404556,4.836432588948833,Carrier A,5.3680605814627835,Supplier 4,Delhi,0.9523422336073271,931.8052353335067,8.729142280633846,82.4137982565101,Fail,0.3906651639200906,Rail,Route A,356.24740658886753
skincare,SKU6,3.899126763535275,45.62252098344806,66.09285791838214,8117.816059182481,Male,10.896534876512568,15.353990589037998,57.86931412103405,8.186812659038484,Carrier C,3.9094429881870476,Supplier 3,Kolkata,14.337026245991934,313.23951448004823,23.72482655695419,1.0888981823392083,Pending,1.0367492844945654,Sea,Route A,128.741215971143
skincare,SKU47,92.90197317127758,88.64776310186888,928.5417687606595,7294.282434595033,Male,4.135068681371033,14.320527512473237,49.152171335304196,8.998127166749796,Carrier B,8.653575457234766,Supplier 1,Kolkata,9.88911731000067,987.8785329908544,20.906450596089638,20.344483761861717,Pending,0.3901373747283739,Rail,Route A,581.9639016563327
cosmetics,SKU92,47.83741337387868,44.85584428631158,278.14415019991003,2042.4815478612709,Male,91.41670231177142,25.49110406617115,10.19736166869643,7.913275445092037,Carrier B,4.340938781470388,Supplier 2,Mumbai,3.9399691803175676,664.6312297147682,27.599243062782687,60.15770926328856,Pass,0.3299939140205504,Rail,Route B,221.80008821254546
skincare,SKU3,58.95834819209864,65.53615312994306,86.56931966216831,8007.395237659802,Non-binary,23.70304123532106,13.291693220589556,58.94980952921829,6.225925269069565,Carrier C,1.7690265203272852,Supplier 5,Kolkata,24.544245734474252,907.3238675163738,17.190478029324133,34.86183720147625,Fail,4.961410245082664,Rail,Route A,265.13614817233497
cosmetics,SKU21,84.44371103501022,57.09074881616776,621.5698222033144,7356.834369460418,Unknown,66.10213422250496,26.148333260203678,6.906529303144673,6.000085078828079,Carrier B,5.9753930767803425,Supplier 5,Chennai,19.342460718400844,786.1117566593139,3.870703788335399,63.86555015463446,Pending,0.01907831910541673,Air,Route C,528.0640088734599
haircare,SKU51,26.587189675099065,58.715822311082626,146.7501558513842,9819.22806524026,Male,97.68231905602643,4.1119646969089105,51.268723282054104,0.9867745765986493,Carrier A,4.562347119706533,Supplier 5,Bangalore,17.290655045496862,644.894038127301,28.376537172943966,14.48386695023705,Pending,1.8316073196944598,Road,Route A,679.2482933568772
skincare,SKU39,18.472563391502945,26.497788987971127,171.36659952656956,1948.2263572398344,Female,77.13641954080992,29.67415222653655,32.73009644241479,2.859890736020093,Carrier A,5.602200477148606,Supplier 2,Kolkata,30.99069978162846,800.1204227553864,5.958878929092423,8.933246123769434,Fail,1.5206412365509026,Air,Route B,675.0925573614592
cosmetics,SKU49,78.16066740546333,19.66149036328081,96.7143353776139,7801.059564634796,Unknown,97.13370953566337,23.17686374101352,8.761083704037976,5.94601980558607,Carrier C,2.481938511042261,Supplier 5,Delhi,28.506357417641254,184.7279364858377,28.05700505977918,14.402310606159723,Pass,2.9242451508824137,Rail,Route A,341.8088124338794
cosmetics,SKU71,6.504146054598443,13.430915675091338,611.3649399619273,7868.251777761849,Female,77.87201852589493,2.0794569360616304,26.180360650109378,6.129166783366731,Carrier A,8.770356983153842,Supplier 2,Bangalore,2.0934785519426153,269.86084250757796,10.481817695322459,29.65503502212352,Pending,2.096510263138046,Road,Route A,410.602391522809
haircare,SKU45,33.943584918765254,0.985169675868733,24.41274945739115,5086.79370419322,Male,97.37219669154395,7.051574268766432,52.74395710793874,5.98244468933672,Carrier B,5.366797825442374,Supplier 2,Chennai,24.045298623967838,805.8895218123213,24.34945561162775,69.5836029313039,Pass,3.09552133371394,Rail,Route A,501.0600004394043
cosmetics,SKU59,63.632089589533884,30.1152702614942,486.00782884632014,1024.6937880251048,Non-binary,97.4649061862648,16.6434166231295,25.97150378107455,7.159958362481791,Carrier B,7.545123284851813,Supplier 1,Kolkata,10.725348504815537,167.62953067393056,4.159153717869097,1.8971884378013533,Fail,0.45762321936034167,Air,Route A,302.1752523033502
cosmetics,SKU92,45.61717359901375,44.83487729439263,288.89976352970433,2056.175847599085,Male,90.41480511950641,26.105496762228725,10.153254913474228,8.00232912770846,Carrier B,4.3722263066219575,Supplier 2,Mumbai,4.100792102927116,661.5590177138635,29.123473976023043,60.24178908252777,Pass,0.32997691631753706,Rail,Route B,220.55304339784473
skincare,SKU86,19.3257997867994,18.003127222053333,227.4144346049813,1274.3676220018697,Unknown,33.14580363908116,14.622638983181025,21.551439271438763,6.234090288308313,Carrier B,1.4448713130159736,Supplier 1,Mumbai,4.115495046120927,556.2307166838432,17.62235073372315,77.69647120905184,Pass,2.0021538897327247,Rail,Route A,253.58617961069282
haircare,SKU76,69.7094126001574,22.533994030019738,236.26793307203505,5409.7111640880075,Male,37.04207513036683,1.0185966530988884,22.5758704920713,9.686976579940294,Carrier A,7.33688676132804,Supplier 2,Bangalore,25.495483453203825,962.5123843069407,24.239908870367046,63.57865880383632,Pending,2.1051673708633625,Rail,Route A,1045.9293155996747
cosmetics,SKU88,75.14221791497542,57.49349191149573,715.0838273939256,9704.630465201039,Male,61.210266098189365,17.721098560315724,81.217403110995,6.723762598277663,Carrier A,3.9026334192697263,Supplier 2,Mumbai,21.46921732890323,930.3829739193683,11.334226708441136,64.87583346555476,Pending,0.7256409470136633,Sea,Route A,106.57098549376754
skincare,SKU32,77.28262051475538,42.8708823786692,819.1242566912779,9716.940965111617,Unknown,85.37637905100816,12.854728111547868,60.82178833752734,3.9087564175024223,Carrier C,6.475444166402867,Supplier 3,Kolkata,28.96612326948439,741.4019516187464,7.1129178717665535,29.550100936100062,Pass,1.8545054504941192,Road,Route A,735.1280817264765
skincare,SKU11,91.20133963297106,95.01999109356494,931.0073045807796,6014.120677342002,Female,45.749438389969846,22.539018803628846,57.298896157058635,0.9911988255359645,Carrier A,4.744879724624326,Supplier 2,Kolkata,28.44048444081173,350.34092681816975,11.453320990440716,27.627829523065923,Pending,0.02066869995194254,Air,Route A,125.20497831679108
haircare,SKU68,39.08822679899322,30.021329371865292,165.59094267463192,3402.6193403632847,Non-binary,0.0,8.003662911995953,58.187066859556275,7.869105895266747,Carrier B,1.1359141498025331,Supplier 2,Bangalore,2.05196532090286,380.9539475967977,18.844252895557624,95.90214397941158,Fail,1.9011080136899732,Rail,Route A,290.3209095757498
skincare,SKU80,92.40863120556656,75.40240728080997,859.8132381932089,8601.728028798088,Unknown,37.49482850780931,13.360404941625415,39.46814241439603,1.9668008431684765,Carrier C,2.7318886068042567,Supplier 3,Chennai,8.294848125960517,198.28513619317152,4.7814173209320625,80.16690828742139,Fail,2.899378936538598,Sea,Route B,778.2856439591052
haircare,SKU84,92.11456543400257,102.80670405823874,597.8678148881039,1983.7036210325048,Unknown,70.65146980222026,26.100073551230512,78.90812970548336,9.637097592499797,Carrier A,8.751707490071478,Supplier 5,Chennai,24.633786500177997,602.5524236002573,21.164301821685367,34.15673661055676,Pass,5.01364063635398,Air,Route B,450.769004323861
haircare,SKU95,77.3714949858192,62.413639143580625,695.0556683036127,7264.113077187482,Unknown,15.322168747965993,13.489849112147672,26.12538521302742,8.877136325221812,Carrier B,8.829119461662403,Supplier 4,Mumbai,17.79517492344816,471.3969008981153,25.82529837769364,61.60543519395534,Pending,1.231117702855624,Air,Route A,797.0224711769896
skincare,SKU58,57.34580073118796,77.54213818687577,905.0471711291466,1923.5701249536537,Non-binary,10.399134391819045,5.139353120184243,42.783087588209185,7.272298147036915,Carrier A,4.935282024263537,Supplier 3,Delhi,18.367024027213184,407.9233725866887,7.216810100715874,68.11967524985413,Fail,1.6797903572818949,Road,Route B,115.09152587520705
haircare,SKU5,1.6630961076112896,89.06363733837709,139.96387227922867,2822.4095041692926,Non-binary,88.68740161552513,28.104510602726585,63.140866756864085,3.080364133401312,Carrier B,4.225408636981838,Supplier 4,Bangalore,9.597574466175962,104.43243995759548,16.578947358707754,58.968801420742764,Fail,2.774667880017518,Road,Route A,240.49660026847297
cosmetics,SKU62,70.73840670057666,88.39773504421801,276.4268463176768,4092.024195764962,Unknown,90.17921730605231,2.048018186628205,38.39102489735239,7.056598394560846,Carrier C,7.08217094080535,Supplier 2,Mumbai,13.305462913389514,730.1352616054002,13.389117421262084,20.351752408942282,Pass,1.8549338514799076,Sea,Route C,334.3120421554891
skincare,SKU42,44.86684275971847,95.87324146236428,157.98313464891777,1784.4067430560017,Female,21.311106514565086,27.21119109249751,56.92681587163215,4.13695421899309,Carrier C,7.346508791832066,Supplier 5,Bangalore,25.189656309921027,171.1120732444392,7.191892564572857,93.61860346077043,Fail,4.8253689531306305,Road,Route A,612.1089601551975
cosmetics,SKU44,50.91337825835891,35.44417640186153,932.9242922276013,6980.178583391316,Female,13.484111456727586,19.1910743895073,75.02371071647931,5.759386715159368,Carrier C,7.643856394357735,Supplier 2,Delhi,7.058622219759771,830.6600859991952,17.798363102238696,22.0811653792865,Fail,3.004932248282609,Rail,Route A,586.0966342966994
skincare,SKU75,93.78623737358879,28.614044428103426,101.96860968676694,1851.1827086248431,Non-binary,16.642244288701814,20.79549712440099,57.04523153595241,10.269127540643726,Carrier C,2.592273641303458,Supplier 1,Chennai,24.68944235794894,757.8816989479251,11.158574547031439,48.17940505828942,Pass,1.9481142979822976,Air,Route C,902.4687286822337
